;NUM_ART;variable;value;QTE_VTE;Standard_CPQ;score;score_cum;flag_alerte;flag_inv;flag_stk;score_cum_before;flag_inv_before;flag_inv_3weeks;flag_inv_1week;flag_stk_cpq;valueStockSuspect;flag_match_vekia
161;66973011;2020-02-16;0.0012816666666666668;0.0;2.0;0.0006408333333333334;0.011818333333333332;1;;;0.011177499999999998;;;;;;
162;70235991;2020-02-16;0.0;0.0;1.0;0.0;0.011835;1;;;0.011835;;;;;;
163;69133155;2020-02-16;0.0;0.0;1.0;0.0;0.011844999999999998;1;;;0.011844999999999998;;;;;;
164;82052117;2020-02-16;0.0;0.0;4.0;0.0;0.012001249999999998;1;;;0.012001249999999998;;;;;;
165;65931131;2020-02-16;0.0;0.0;1.0;0.0;0.012051666666666664;1;;;0.012051666666666664;;;;;;
166;80118961;2020-02-16;0.003486666666666666;0.0;5.0;0.0006973333333333332;0.012051999999999997;1;;;0.011354666666666664;;;;;;
167;82091655;2020-02-16;0.0006799999999999999;0.0;1.0;0.0006799999999999999;0.012505000000000002;1;;;0.011825000000000002;;;;;;
168;82272860;2020-02-16;0.0005833333333333334;0.0;1.0;0.0005833333333333334;0.012646666666666674;1;;;0.01206333333333334;;;;;;
169;68538505;2020-02-16;0.0;0.0;3.0;0.0;0.01273944444444444;1;;;0.01273944444444444;;;;;;
170;80125373;2020-02-16;0.0;0.0;3.0;0.0;0.01273944444444444;1;;;0.01273944444444444;;;;;;
171;67519795;2020-02-16;0.0;0.0;1.0;0.0;0.012805;1;;;0.012805;;;;;;
172;65008503;2020-02-16;0.0;0.0;4.0;0.0;0.012939166666666665;1;;;0.012939166666666665;;;;;;
173;67993583;2020-02-16;0.0027578;0.0;4.0;0.00068945;0.012939824999999993;1;;;0.012250374999999994;;;;;;
174;82122272;2020-02-16;0.0;0.0;1.0;0.0;0.01294;1;;;0.01294;;;;;;
175;71830703;2020-02-16;0.0;0.0;3.0;0.0;0.013005555555555557;1;;;0.013005555555555557;;;;;;
176;82204398;2020-02-16;0.23131666666666664;0.0;5.0;0.04626333333333333;0.013060666666666512;1;;;-0.03320266666666682;;;;;;
177;80029635;2020-02-16;0.002276666666666667;0.0;3.0;0.0007588888888888889;0.013121666666666669;1;;;0.01236277777777778;;;;;;
178;75767860;2020-02-16;0.019621666666666666;0.0;24.0;0.0008175694444444444;0.013258263888888887;1;;;0.012440694444444443;;;;;;
179;73156643;2020-02-16;0.0;0.0;1.0;0.0;0.013425;1;;;0.013425;;;;;;
180;67995193;2020-02-16;0.0013965000000000002;0.0;2.0;0.0006982500000000001;0.01361945833333333;1;;;0.01292120833333333;;;;;;
181;70655732;2020-02-16;0.0;0.0;2.0;0.0;0.013656666666666666;1;;;0.013656666666666666;;;;;;
182;74123084;2020-02-16;0.0;0.0;2.0;0.0;0.013656666666666666;1;;;0.013656666666666666;;;;;;
183;67706415;2020-02-16;0.0021388;0.0;3.0;0.0007129333333333334;0.01367536666666667;1;;;0.012962433333333336;;;;;;
